GeneStableID	Gene name	Cat gene stable ID	Cow gene stable ID	Dog gene stable ID	Horse gene stable ID	Monkey gene stable ID	Opossum gene stable ID	Pig gene stable ID	Rabbit gene stable ID	Rat gene stable ID	Sheep gene stable ID	HumanSF_A	HumanSF_B	HumanSF_C	HumanSF_D	HumanSF_E	HumanSF_F	Human_mix_pro	CatSF_1	CatSF_2	CatSF_3	Cat_mix_pro	CowSF_A	CowSF_B	CowSF_C	Cow_mix_pro	DogSF_A	DogSF_B	DogSF_C	Dog_mix_pro	Horse_1	Horse_2	Horse_3	Horse_mix_pro	Monkey_1	Monkey_2	Monkey_mix_pro	OpposumSF_A	OpposumSF_B	OpposumSF_C	Opposum_mix_pro	PigSF_A	PigSF_B	PigSF_C	Pig_mix_pro	RabbitSF_A	RabbitSF_B	RabbitSF_C	Rabbit_mix_pro	Rat_A	Rat_B	Rat_F	Rat_mix_pro	SheepSF_1	SheepSF_2	SheepSF_3	Sheep_mix_pro
ENSG00000165283	STOML2	ENSFCAG00000001123	ENSBTAG00000011388	ENSCAFG00000048026	ENSECAG00000017691	ENSMMUG00000059191	ENSMODG00000007729	ENSSSCG00000039782	ENSOCUG00000006451	ENSRNOG00000009535	ENSOARG00000012139	672646.6875	603316.4375	506887.6563	636997.3125	600259.25	584260.25	601791.0625	432230.0625	599298.625	458984.5938	581752.25	442529.5	484771.25	472446.25	497951.3438	463362.2188	410319.9375	445096.0313	473660.6875	167973.3125	206971.9844	208898.0781	253999.5	549342.125	693765	588506.3125	279670.625	313146.25	273529.8125	321794.375	774904.25	721350.8125	776555.9375	878000.1875	714392.5	627821.875	583906.5625	718919.25	408557.625	398246.6875	325146.2813	418636.8438	542927.0625	523237.875	552228.375	556811.9375
ENSG00000164944	VIRMA	ENSFCAG00000024620	ENSBTAG00000003789	ENSCAFG00000009240	ENSECAG00000012879	ENSMMUG00000012981	ENSMODG00000007320	ENSSSCG00000006100	ENSOCUG00000016495	ENSRNOG00000014664	ENSOARG00000007416	51136.07813	42630.23828	75801.21875	51992.53125	53979.17969	110238.2891	46099.73047	17665.29883	15707.88867	18389.57031	17698.21875	8181.921875	8787.030273	6509.662598	7269.750977	12922.88477	10864.31445	10043.13184	10736.93066	18945.41406	19039.91406	24248.29297	23128.5957	172777.0313	157910.9219	152385.0625	27382.19922	24242.51172	27824.91602	33640.28906	47848.13281	171349.9063	143704.3281	92280.83594	156842.625	132182.5625	141682.3438	45089.23438	25389.48633	16747.10938	22773.55469	14576.18555	41712.16797	142654.125	96137.60938	119098.6953
ENSG00000213782	DDX47	ENSFCAG00000013990	ENSBTAG00000019608	ENSCAFG00000013224	ENSECAG00000023622	ENSMMUG00000017993	ENSMODG00000018223	ENSSSCG00000033149	ENSOCUG00000014390	ENSRNOG00000007838	ENSOARG00000020845	208947.7344	208794.3906	152009.8281	176748.7813	189525.3281	187249.0313	184075.5625	94536.10938	102398.9922	102166.6797	97804.08594	50853.57422	70606.9375	63109.32422	52759.77734	50980.33203	42862.16016	52097.66406	51780.16016	51465.07813	61361.44141	71177.92188	67026.0625	187809.875	247993.375	213340.4844	117764.1406	124111.25	110493.9766	106432.0547	181227.5938	167315.4688	167328.0781	165821.2656	75838.74219	79479.44531	79139.94531	73255.92969	35000.99609	27415.26758	27096.02344	32164.99414	121201.5938	140210	106245.7734	112590.2422
ENSG00000141279	NPEPPS	ENSFCAG00000027844	ENSBTAG00000011435	ENSCAFG00000016644	ENSECAG00000007392	ENSMMUG00000005869	ENSMODG00000012557	ENSSSCG00000017513	ENSOCUG00000015748	ENSRNOG00000023095	ENSOARG00000008684	591316.0625	595062.625	650505.1875	612111	600683.25	597199	598883.125	598225.8125	589456.25	596158	570685.0625	1045984.563	1090138.625	1034074.063	972833.5625	832911.125	790076	859028.125	841364.9375	534108.75	515641.9375	624216	676160.375	1145738.5	965054.1875	898757.5	380941.3125	358295.2188	353512.9375	372837.5	2167435.75	2133979.25	2128999.5	2026629.25	1479400.125	1237251	1267253.125	1614993.875	900479.6875	779125.3125	1117523.5	790823.25	1358912.5	1404241.125	1388920.5	1138561.25
ENSG00000144635	DYNC1LI1	ENSFCAG00000007914	ENSBTAG00000014700	ENSCAFG00000005390	ENSECAG00000010584	ENSMMUG00000005465	ENSMODG00000015210	ENSSSCG00000011233	ENSOCUG00000009535	ENSRNOG00000010434	ENSOARG00000015181	389243.625	397832.8125	424626.875	403036.4063	368028.8125	410628.4688	409332.5	398349.1563	333728.9063	385886.25	370184.8125	472327.0938	454992.5313	463698.5	456076.0625	423734.125	414401.3438	381688.5	357272.25	180764.5156	212721.0938	280809.7813	272683.875	386351.4688	419373.6875	348971.375	6007192	3037355.75	3163220.25	1381764	451874.4063	486438.4688	480429.9688	447748.5625	399803.25	366748.8438	370883.5625	363738.125	885588.8125	661898.6875	840001	754670.0625	526186.125	479854.4063	533626.6875	507718.0625
ENSG00000129493	HEATR5A	ENSFCAG00000014756	ENSBTAG00000022847	ENSCAFG00000013026	ENSECAG00000015912	ENSMMUG00000011779	ENSMODG00000017600	ENSSSCG00000001970	ENSOCUG00000007228	ENSRNOG00000006483	ENSOARG00000006260	69211.38281	65597.94531	66594.28125	66869.85156	66558.89063	68800.53906	143472.25	55205.5	64085.09375	54337.46094	64170.26563	144795.9375	97124.6875	97126.08594	92243.25	81473.45313	69052.47656	71759.5625	71908.45313	76699.82031	67435.42188	88525.07031	88050.5625	153438.5	190245.125	172621.4375	57639.53516	58410.26563	57947.51953	38247.54297	95143.36719	91956.5625	80507.6875	84033.64844	78610.42188	80612.90625	84125.80469	74918.41406	189758.2344	204292.9531	179273.3906	132434.0469	64558.35547	62508.82813	66372.91406	82044.24219
ENSG00000142655	PEX14	ENSFCAG00000039249	ENSBTAG00000013538	ENSCAFG00000016789	ENSECAG00000012139	ENSMMUG00000019979	ENSMODG00000002643	ENSSSCG00000003405	ENSOCUG00000015036	ENSRNOG00000013498	ENSOARG00000004932	140983.1406	157959.5313	90666.08594	108817.5703	112483.9609	125821.2891	129032.7344	214373.2188	213056.7969	229774.7031	228031.125	169695.3594	120373.8047	138382.8594	178542.7188	531127.875	459869.9375	418450	515848.4688	80170.40625	72815.74219	65654.77344	106458.0938	255409.5781	234904.4688	266632.6563	90011.34375	90443.91406	97859.33594	64005.86719	103531.9609	111952.9453	99099.29688	119389.9688	205313.2969	200634.125	208132.9375	217088.5156	175244.7656	154706.4063	181718.2031	175824.6875	136057.3281	122824.7188	110062.3672	174591.7813
ENSG00000136235	GPNMB	ENSFCAG00000026148	ENSBTAG00000000604	ENSCAFG00000002753	ENSECAG00000000658	ENSMMUG00000012648	ENSMODG00000001046	ENSSSCG00000032241	ENSOCUG00000026334	ENSRNOG00000008816	ENSOARG00000012748	214984.8594	244454.8125	195073.4375	216721.7188	252532.2969	212482.0469	237971.2344	286338.25	279927.75	293783.1563	297846.3438	74059.20313	86540.00781	83342.72656	85596.47656	3061726.5	3458113.25	2150993	2879206.5	155262.5469	266075.8125	121539.8594	168390.4688	1108095.5	237589.8906	871295.8125	49437.78906	56321.95703	70038.99219	57838.53125	122813.0938	101309.1641	53104.48047	66700.5	1245549.625	1097095.5	1036087.438	1026542.688	1239090.625	642592.5	1126947	1047584.5	347992.4688	356633.6563	411899.0313	417142.1563
ENSG00000182827	ACBD3	ENSFCAG00000030208	ENSBTAG00000013128	ENSCAFG00000016115	ENSECAG00000000084	ENSMMUG00000019058	ENSMODG00000005990	ENSSSCG00000024180	ENSOCUG00000014391	ENSRNOG00000003185	ENSOARG00000000040	364976.9375	347515.6875	377934.9063	423874.3125	364548.4688	382440.1563	305575.125	404677.5313	371296.5	379266.3438	362271.75	407258.7188	383853.0313	391643.4375	438925.4063	495429.4375	405880.9375	485597.6563	515020.1563	267060.375	285412.75	387036.1563	371737.9688	504890.0938	431531.375	482205.7813	273194.5	270031.4375	275289.4375	262655.625	390307.0625	414072.75	430808.5625	439869.6875	611240.5625	556776.875	644610.3125	504548.6563	451161.7813	480869.5313	552579.75	435722.0313	348771.8125	339903.75	382466.2813	309378.8438
ENSG00000114686	MRPL3	ENSFCAG00000006335	ENSBTAG00000030942	ENSCAFG00000006125	ENSECAG00000016736	ENSMMUG00000000220	ENSMODG00000011873	ENSSSCG00000011179	ENSOCUG00000002951	ENSRNOG00000012650	ENSOARG00000009221	162384.9063	169332.4844	134320.0313	142320.8125	144124.375	151460.4375	138240.125	76130.94531	63961.21094	78985.70313	94275.96094	89943.5	97512.36719	91676.02344	93775.15625	86307.34375	104123.3906	91895.40625	94740.45313	80416.28125	109792.4219	101321.8359	84992.05469	366192.0313	348285.9688	354971.4688	55484.71484	55244.97266	48790.34766	88976.25781	295266.2813	259140.8594	257781.4688	220705.6406	128370.4219	127602.3594	135938.625	113377.9063	100427.1094	103269.3203	87341.84375	83744.89844	134509.125	126506.6641	132631.9688	141968.5625
ENSG00000052749	RRP12	ENSFCAG00000028639	ENSBTAG00000002191	ENSCAFG00000009043	ENSECAG00000010892	ENSMMUG00000019634	ENSMODG00000004315	ENSSSCG00000010514	ENSOCUG00000005662	ENSRNOG00000048495	ENSOARG00000009681	378120.8125	391341.9375	285582.1875	370253.875	333362	332167.25	359174.3125	237050.6563	265013.4375	288799.4063	273129.2188	188777.4375	184344.0938	189461.9688	200934.8438	146144.7813	157397	142779.6719	147721.4063	120085.4219	140847.6094	158984.7188	162056.9063	422824.375	363136.2188	400335.2188	172316.1406	172246.125	184554.3438	186146.9063	747193.3125	650906.375	636989.8125	604812.625	284055.5938	304645.5	325770.625	281849.6563	204965	135511.4063	172475.2969	179915.6094	388272.8125	328447.2188	250208.5625	324795.8125
ENSG00000152952	PLOD2	ENSFCAG00000023549	ENSBTAG00000007331	ENSCAFG00000008101	ENSECAG00000009297	ENSMMUG00000011577	ENSMODG00000021246	ENSSSCG00000011689	ENSOCUG00000001461	ENSRNOG00000030183	ENSOARG00000005685	826356.5	832889.5625	674056.4375	745467.3125	717880.5	743274.8125	744795.5	119003.6953	103141.6875	111190.6016	114083.3828	2260850	1957998.5	2072362.625	2471156.5	1971468.5	2254407.25	2339151.75	2054155.625	224549.2813	727205.125	470589.1563	466707.2813	615102.4531	839500.2344	693619.3594	197940.7344	207661.25	216429.8906	255769.9531	494556.2813	506796	516536.7813	570071.125	758715.875	679940.4375	713952.5	730989.5	459988.5313	1279844.75	1277530	1119051.875	980444.75	878852.3125	1024291.25	1110892
ENSG00000154001	PPP2R5E	ENSFCAG00000044083	ENSBTAG00000019784	ENSCAFG00000015787	ENSECAG00000010787	ENSMMUG00000008205	ENSMODG00000008976	ENSSSCG00000026382	ENSOCUG00000003534	ENSRNOG00000005045	ENSOARG00000021144	193377	187420.9375	185704.2188	189555.1875	173730.7031	184123.4688	176445.5625	170508.6719	184176.5	192174.4219	180606.9219	227241.2344	201261.2188	180957.125	168610.4688	231138.25	238470.0469	272145.0938	244669.2031	89341.52344	114899.4063	91910.35938	115130.8438	140077.2344	147898.5469	107945.0313	206253.9844	201026.4219	198414.4375	190407.3281	154230.25	163498.6094	138166.2031	144765.5781	201479.0781	225279.3281	203546.5313	209577.8906	134792.4375	161055.1719	154311.5156	116527.0625	199786.4844	172692.5938	159383.8594	165237.6406
ENSG00000115816	CEBPZ	ENSFCAG00000015764	ENSBTAG00000039770	ENSCAFG00000006085	ENSECAG00000018957	ENSMMUG00000016433	ENSMODG00000023074	ENSSSCG00000008493	ENSOCUG00000007230	ENSRNOG00000005087	ENSOARG00000009540	117902.6875	118223.0469	102395.25	117492.7578	127699.3359	124354.6875	114576.8984	96006.9375	92764.70313	96215.83594	82512.19531	57493.23047	65770.375	56839.55078	54553.19531	26326.98828	25011.125	26445.33984	21978.03125	118253.8359	137424.5156	92427.88281	88376.96875	111705.7813	129835.7891	104962.6797	60390.08594	63375.1875	56157.39453	59982.98828	334966.4063	271508.0938	278640.4375	259763.1406	48363.53125	47654.75781	53385.10156	42018.76563	49144.50391	31675.27344	39256.78906	34622.65625	164722.4375	141060.8125	98710.96094	119182.0547
ENSG00000162695	SLC30A7	ENSFCAG00000011033	ENSBTAG00000019027	ENSCAFG00000019998	ENSECAG00000014071	ENSMMUG00000003728	ENSMODG00000003441	ENSSSCG00000006860	ENSOCUG00000010517	ENSRNOG00000013912	ENSOARG00000018397	129826.2891	157924.8438	92537.71094	137266.8438	129714.5391	116958.75	129646.9063	255576.1719	270558.0938	279547.6563	295925.375	363467.6875	366063.2813	350989.7188	395366.125	464455.7188	441921.125	356148.8438	439778.0625	129099.0078	134427.9375	151427.4531	185794.8594	280865.875	167859.625	272855.9063	69154.4375	83254.67969	84369.5	80115.48438	458623.3438	413105.7188	362153.1563	393581.375	563431.5	577463.0625	592309.5625	641078.0625	330420.4375	333374.75	326903.75	338015.7813	280745.4688	216247.8906	172561.3281	239076.2656
ENSG00000128641	MYO1B	ENSFCAG00000013907	ENSBTAG00000011256	ENSCAFG00000010080	ENSECAG00000017765	ENSMMUG00000001761	ENSMODG00000011829	ENSSSCG00000016061	ENSOCUG00000011060	ENSRNOG00000048152	ENSOARG00000014042	445339.9375	472971.4688	485420.3438	465506.1563	429298.9375	468535.5625	436458.0625	546893.875	486337.7813	505826.5	456766.2188	666183.4375	682733.1875	629238.75	1775047.375	478183.1563	487434.8438	552675.375	469196.5938	441111.25	460517.625	430813.5313	378697.9063	211169.7969	396885.7813	243726.6406	375831.9375	342973.8125	348264.375	352292.0313	827118.6875	787491.5	794148.8125	788520.1875	93302.9375	87921.6875	83655.85156	83094.46094	448844.0313	265922.9375	554191.25	414120.75	794565.1875	794988.5	763073.125	769281.9375
ENSG00000105221	AKT2	ENSFCAG00000012180	ENSBTAG00000001400	ENSCAFG00000005388	ENSECAG00000008005	ENSMMUG00000003621	ENSMODG00000007635	ENSSSCG00000002989	ENSOCUG00000029484	ENSRNOG00000018677	ENSOARG00000006526	106260.0234	101480.3281	114971.5547	110432.6328	106575.2109	115519.8594	101805.3594	88495.14844	77630.78906	95375.45313	78937.07031	123669.0391	120703.8203	108201.3828	116405.4297	36624.01563	36629.99219	35918.76563	32316.79297	78084.38281	71925.52344	101775.6563	101161.4063	196340.9844	198456.9844	123060.0234	92825.99219	90451.42188	91737.03125	77711.14063	124313.4375	115545.1328	107223.9766	104808.7813	265515.7188	214937.4375	232930.6406	186852.5469	190067.2031	191610.4219	197466.25	125535.8438	175827	216257.4063	190223.8438	192625.4063
ENSG00000166598	HSP90B1	ENSFCAG00000014077	ENSBTAG00000003362	ENSCAFG00000007427	ENSECAG00000010610	ENSMMUG00000023469	ENSMODG00000002234	ENSSSCG00000000849	ENSOCUG00000016288	ENSRNOG00000026963	ENSOARG00000016366	6804297.5	6768082	7230001.5	6417864.5	6267660.5	6565187.5	6812138.5	4193265.5	4087972.25	4305317.5	4167465	5805212.5	5251735	5209830	5651547	9651177	9815389	10547235	9666821	5871978.5	6071712.5	6771151.5	7457666.5	7738874.5	7466490	7505745.5	3532941	3576890.5	3968500	3499890	7076341.5	7162443.5	7034775	7233114.5	12139986	11427484	12047347	10979073	6666524	8419403	9203391	7506040	8100081	6729161.5	7482790	7825054.5
ENSG00000138107	ACTR1A	ENSFCAG00000001248	ENSBTAG00000021067	ENSCAFG00000010210	ENSECAG00000024503	ENSMMUG00000011949	ENSMODG00000011256	ENSSSCG00000010585	ENSOCUG00000005779	ENSRNOG00000019725	ENSOARG00000001115	666209.625	696391.75	771088.9375	715148.125	783684.125	766521.4375	646742.1875	1297754.375	1321077.75	1448792.75	1436052.625	1547025.5	1498501.625	1485955	1317361.5	1269835.25	1250977.125	1341507.5	1408387	704588.8125	905027.375	886303.25	952490.875	1045284.75	847794.25	934658.875	994918.75	1122931	995411.5625	1212582.875	885235.5625	1095111.75	1087806.125	938741.8125	3143320.5	2795950.25	2861294.25	3007222.5	1676542.5	1374371.5	1688034.625	1668616	2387253.75	2422844.75	2542420	2848694.5
ENSG00000121064	SCPEP1	ENSFCAG00000031050	ENSBTAG00000007893	ENSCAFG00000017404	ENSECAG00000005781	ENSMMUG00000002269	ENSMODG00000014808	ENSSSCG00000017617	ENSOCUG00000011355	ENSRNOG00000002358	ENSOARG00000007312	43214.5	42514.8125	42217.65625	45099.51953	61671.84375	49086.80469	64996.60156	249580.4063	251857.5625	282674.4063	255884.8594	310498.2188	288602.0938	294327.2188	354292.625	1838335.5	1766013.5	1540695.75	1533620.375	467070.6563	415891.8125	525593.25	530925.5	531226.375	282874.6875	387464.7188	140875.9688	124043.1953	132918.2188	105561.5469	407329.125	463622.0938	439889.375	433416.625	675869.875	691563.8125	669840.75	850123.875	1385701.375	1988948.125	1582666.5	1587361.25	390020.8125	360287.4375	428008.6563	405804.4063
ENSG00000111605	CPSF6	ENSFCAG00000002855	ENSBTAG00000007323	ENSCAFG00000000424	ENSECAG00000015988	ENSMMUG00000002921	ENSMODG00000007123	ENSSSCG00000038031	ENSOCUG00000013505	ENSRNOG00000005927	ENSOARG00000020532	485581.4063	463186.5	485922.7188	590909.5	509662.3125	478885.3438	525721.875	321002.0938	341031.1875	317278.0625	318631.8125	138886.2656	125898.8516	118167.0391	127805.2813	161117.0938	168358.3281	210090.2031	175176.5938	272277.3438	307089	332818.7813	349764.7188	580418.875	634242.9375	664286.4375	248709.3438	277289.0625	260463.1563	277146.75	502958.5938	482082.1875	560564	521723.2188	294337.2188	340472.8438	311087.25	338233.1563	321016.0313	226568.1719	298044.0313	287189.7188	566016.1875	524817.5625	614953.8125	525990.8125
ENSG00000095564	BTAF1	ENSFCAG00000000917	ENSBTAG00000016104	ENSCAFG00000007355	ENSECAG00000007796	ENSMMUG00000017627	ENSMODG00000006697	ENSSSCG00000010467	ENSOCUG00000010433	ENSRNOG00000017938	ENSOARG00000016528	40282.59375	48938.82422	33053.60156	29434.67969	42650.46484	42841.35156	45143.95703	26216.67188	22817.18359	19453.16797	31483	35996.375	36119.61328	32087.44141	37560.98047	20080.07422	20414.58594	15676.50781	25384.87891	27209.16992	35567.85156	44088.375	51035.73828	94842.92188	78196.89063	98356.15625	45675.25	48942.11719	46264.59766	52345.58203	160362.8594	162814.5938	184243.4375	151985.7656	60002.08203	57667.89453	64042.69922	63770.03906	53466.55859	42311.73438	45376.40625	53523.125	62047.51953	62939.25391	43920.30078	66669.46875
ENSG00000196586	MYO6	ENSFCAG00000030371	ENSBTAG00000016751	ENSCAFG00000002741	ENSECAG00000024053	ENSMMUG00000005032	ENSMODG00000018489	ENSSSCG00000004478	ENSOCUG00000024606	ENSRNOG00000011852	ENSOARG00000006673	153426.0781	157129.7969	148909.9844	140028.9531	160746.0313	155812.4063	186427.9219	100286.2734	91395.39063	101759.7891	81608.8125	395754.75	440624.0625	486924.2813	334204.5313	121158.0078	115047.7344	127272.9141	160302.4063	29414.21875	35929.71875	40142.0625	47185.28906	96129.5625	76914.875	82361.79688	60993.20703	59554.09766	56934.63281	58350.66016	113666.3906	107999.8672	96644.30469	97021.1875	174393.2656	162928	159767.3438	134230.2969	210439.1875	273950.5938	207599.75	227875.625	190966.7031	211015.3594	188734.3906	174621.7344
ENSG00000099203	TMED1	ENSFCAG00000032603	ENSBTAG00000010968	ENSCAFG00000017631	ENSECAG00000021522	ENSMMUG00000055775	ENSMODG00000044610	ENSSSCG00000038623	ENSOCUG00000015317	ENSRNOG00000008037	ENSOARG00000017219	167105.4063	159592.4063	123894.6328	122364.9063	150672.75	148906.7188	137101.7969	166561.625	181960.125	166430	197721.4063	465049.5625	528613.9375	459380.375	441195.4063	311265.4375	298532.4375	265635.8438	291973.0625	194474.2813	199739.25	257362.4375	283479.5313	394179.125	340744.3125	382056.2813	118423.4609	131018.1953	138316.3438	126044.125	229020.9844	228967.6563	240419.4063	210857.2969	577849	604111.875	624616	591208.8125	162145.9219	118379.8906	145803.5938	141310.6875	309070.1875	295840.7188	231699.8281	273439.1875
ENSG00000079805	DNM2	ENSFCAG00000004892	ENSBTAG00000013362	ENSCAFG00000017651	ENSECAG00000022341	ENSMMUG00000014677	ENSMODG00000006064	ENSSSCG00000013630	ENSOCUG00000015302	ENSRNOG00000007649	ENSOARG00000017183	371878.4922	362215.0254	385732.1836	387032.5273	339727.9531	367071.8125	355255.3945	551644.9688	508306.0625	573627.9219	510702.8281	486303.9063	511132.625	500143.0625	422087.9375	377773.7656	419112.3359	353134.2969	380947.9609	507275.4063	583536.375	630022.125	633941.3125	405562.3438	266157.7207	327148.0859	518586.625	564629.3125	572302.2969	652158.8438	499187.4922	545241.7422	466883.7422	526680.8398	732803.5	684869.0938	694101.8281	674937.1016	1061527.125	640273.375	1122346.875	825607.3125	911925.75	820198.5625	897716.75	918595.125
ENSG00000125445	MRPS7	ENSFCAG00000034153	ENSBTAG00000016133	ENSCAFG00000004752	ENSECAG00000021867	ENSMMUG00000063156	ENSMODG00000007290	ENSSSCG00000035134	ENSOCUG00000017928	ENSRNOG00000003797	ENSOARG00000010865	405170.0938	308462.9375	286933.7813	151585.0313	468372.2813	361695.6875	174754.1875	181563.1094	156318.9219	181504.0625	194005.8438	126810.8594	111576.1172	119340.9922	108255.9375	81954.88281	88870	86170.35938	96079.77344	75642.0625	104086.0859	98570.50781	90002.54688	472407.6563	435858.4375	403449.7188	39598.17188	46399.80469	40910.58203	65134.875	349495.6875	329414.125	276666.75	322085.4688	262691.625	281937.7813	284658.9688	250265.8438	304326.125	237172.5	298081.2188	168592.875	241260.3438	283026.125	224072.7813	211078.6094
ENSG00000127483	HP1BP3	ENSFCAG00000000801	ENSBTAG00000018656	ENSCAFG00000015005	ENSECAG00000007787	ENSMMUG00000008852	ENSMODG00000015974	ENSSSCG00000003511	ENSOCUG00000002445	ENSRNOG00000014445	ENSOARG00000008814	902349.3125	962512.25	514417.125	743684.4375	824739.8125	696639.5625	757108	446866.5938	515681.9063	492106.5	443848.4688	697176.375	729609.8125	740698.0625	612527.875	297601.3125	325170.875	314091.625	302240.1875	1149260	753327.875	1177901.125	1086562	1175144.875	794813.5	996540.1875	590070.1875	756347.3125	774154.375	791598.375	777891.8125	762506.75	690221.9375	711112.125	723425.6875	767415	885459.875	778201.3125	498681.9375	378626.5625	515119.125	447184.8125	928238.5625	685993.875	564810.6875	806320.75
ENSG00000107643	MAPK8	ENSFCAG00000003342	ENSBTAG00000007876	ENSCAFG00000006551	ENSECAG00000008480	ENSMMUG00000004060	ENSMODG00000002193	ENSSSCG00000010380	ENSOCUG00000002873	ENSRNOG00000020155	ENSOARG00000001468	73979.5625	76134.83594	64965.27734	70985.14844	66746.03125	69129.92188	71211.52344	31209.0332	33263.27734	30355.74805	28659.00586	37834.41797	41090.85938	39573.63281	31440.16797	198550.4375	169993.5	600381.125	324394.875	32530.77734	44767.62891	46983.56641	42323.99219	70137.54688	49105.09375	50969.55078	20882.54297	27640.05078	26664.68945	29174.26953	84967.92969	88371.02344	77212.16406	69970.82813	171057.4063	154895.625	146794.6406	137728.75	58920.41797	58126.92188	55693.17969	59584.81641	71115.1875	84335.92188	79504.39063	75179.20313
ENSG00000112282	MED23	ENSFCAG00000008778	ENSBTAG00000012418	ENSCAFG00000000380	ENSECAG00000024638	ENSMMUG00000017544	ENSMODG00000017578	ENSSSCG00000004196	ENSOCUG00000001817	ENSRNOG00000013422	ENSOARG00000013991	53094.42578	49207.19922	51913.67188	27531.22266	59065.35938	54368.10547	38529.21484	26369.38477	27233.50586	27282.93164	28298.04492	25137.77734	28064.38867	27192.31641	26024.0957	11956.88574	7737.554688	6187.45752	9087.148438	22649.86328	22044.42773	47564.10938	28171.44531	68370.86719	56646.85938	60550.84766	30708.94922	29311.96484	30109.18555	30307.92383	99959.32813	86581.54688	91941.46875	79309.1875	48397.15234	45736.80469	51756.98828	38943.875	130779.2969	149451.1406	170276.1406	147835.8906	86906.90625	75829.82031	51120.83594	69869.53125
ENSG00000137106	GRHPR	ENSFCAG00000013079	ENSBTAG00000019299	ENSCAFG00000002370	ENSECAG00000008981	ENSMMUG00000045930	ENSMODG00000002862	ENSSSCG00000005349	ENSOCUG00000007031	ENSRNOG00000012794	ENSOARG00000011482	259384.4219	272729.0313	272135.6563	256842.2031	270810.3438	268573.0313	262197.8438	293276.5938	277849.2813	311716.9375	254870.5938	216191.4219	199975.5938	221475.3594	227145.7813	185566.7813	182308.0469	156011.0625	147657.3906	205312.4375	136164.0469	239322.2969	225291.375	281144.9688	280442.3438	312613.5313	149266.0313	146739.875	146046.7031	169119.7344	390756.7188	417250.2188	356513.4063	450618.4688	279468.9375	245754.8438	275007.8125	251389.7188	171382.4688	133022.5625	157676.5625	139067.2813	159914.5	143103.9063	168059.1406	163077.1406
ENSG00000105223	PLD3	ENSFCAG00000001028	ENSBTAG00000019150	ENSCAFG00000005362	ENSECAG00000013722	ENSMMUG00000006071	ENSMODG00000007671	ENSSSCG00000025109	ENSOCUG00000025710	ENSRNOG00000018390	ENSOARG00000006607	427063.125	439899.8125	460859.6875	434722.5313	466740.5625	498930.6563	445050.2813	498746.7813	448078.0313	497532.1563	546107.625	114082.7031	119633.7031	115232.0547	124100.3047	414258.2188	383086.4063	374523.0938	388223.7188	383209.5938	284805.6875	378208.3125	371980.9375	1555989.125	1455313.875	1259397.125	203167.9219	207425.4375	224490.9063	212668.5	105865.7891	114656.9063	106006.9453	102403.875	938149.875	801131.5	857327.25	899618.5625	1902845.125	817296.5625	1623663.5	1473553.75	308222.3125	290118.75	314309.5938	368454.125
ENSG00000111652	COPS7A	ENSFCAG00000043178	ENSBTAG00000011111	ENSCAFG00000014705	ENSECAG00000015911	ENSMMUG00000009583	ENSMODG00000018110	ENSSSCG00000000691	ENSOCUG00000011187	ENSRNOG00000016778	ENSOARG00000006906	170886.2188	174078.25	147039.1875	160347.5313	147302.0781	146829.5313	155052.7031	245650.6563	247786.5313	238100.25	275666.2813	256997.9063	238498.3906	252900.8125	245051.0781	150075.7344	157973.3906	148108.5313	162592.0469	155029.4688	177036.875	220986.4219	226338.2344	226091.1563	214522.0313	238649.9531	142696.8906	155201.2813	167196.9375	158878.4531	179048.9688	201891.1719	169604.8594	164302.8281	329594.125	333906.9375	347490.1563	312031	318094.5938	249245.5781	367236.4375	310024.3125	372858	352210.8438	418850.5313	374821.5313
ENSG00000125304	TM9SF2	ENSFCAG00000026940	ENSBTAG00000001589	ENSCAFG00000005809	ENSECAG00000023803	ENSMMUG00000019556	ENSMODG00000007786	ENSSSCG00000031808	ENSOCUG00000002025	ENSRNOG00000012751	ENSOARG00000004196	429254.5938	435929.3125	329962.375	351372.375	410623.5625	394673.5	364235.8438	662374.25	702363.5625	698321.75	479112.5	490154.8125	522610.9688	524052.9375	449707.5938	424462.1875	360170.8125	356195.7813	341712.4688	120304.5563	123729.4225	149145.4303	142782.2865	572935	468693.3125	448972.2813	211177.4688	232987	233298.75	243264.7344	335310.875	299678.4375	309312.0625	326219.9688	482578.1992	461026.9414	523882.9336	426199.7422	646047	619063.625	627638.6875	570763.625	894669.0625	811817.125	569920.75	673701.625
ENSG00000137200	CMTR1	ENSFCAG00000006744	ENSBTAG00000017091	ENSCAFG00000001477	ENSECAG00000014822	ENSMMUG00000011573	ENSMODG00000051349	ENSSSCG00000001578	ENSOCUG00000008098	ENSRNOG00000000532	ENSOARG00000014698	89351.71875	99466.21875	86167.78906	74018.79688	76168.48438	89287.75	59561.30078	25989.34766	23411.49609	28964.34766	32520.5918	77069.80469	73366.6875	56220.85547	42108.22266	63974.01172	54918.42188	36580.64844	43055.19531	28600.09766	13594.71094	37795.10156	50394.80859	66894.71094	75186.46875	65600.875	140000.7344	135026.8281	465092.2188	252686.1563	124462.9688	133533.9688	122132.3906	125853.375	53073.03906	51555.78516	55569.3125	48226.1875	47002.51953	27509.98242	51685.22266	41730.93359	111538.6875	94151.96094	72687.875	74938.00781
