Num.Enhancers,Gene_ID,Human
11,ENSMUSG00000047371,ENSG00000169957
13,ENSMUSG00000047379,ENSG00000174684
6,ENSMUSG00000047388,ENSG00000166454
25,ENSMUSG00000047394,ENSG00000177989
15,ENSMUSG00000047407,ENSG00000177426
25,ENSMUSG00000047409,ENSG00000144677
9,ENSMUSG00000047412,ENSG00000196323
4,ENSMUSG00000047415,ENSG00000119714
63,ENSMUSG00000047417,ENSG00000079313
9,ENSMUSG00000047420,ENSG00000189320
3,ENSMUSG00000047423,ENSG00000175573
2,ENSMUSG00000047428,ENSG00000171462
11,ENSMUSG00000047434,ENSG00000173950
18,ENSMUSG00000047443,ENSG00000178752
2,ENSMUSG00000047446,ENSG00000122644
3,ENSMUSG00000047454,ENSG00000171723
15,ENSMUSG00000047459,ENSG00000125971
2,ENSMUSG00000047466,ENSG00000152242
8,ENSMUSG00000047473,ENSG00000120784
4,ENSMUSG00000047492,ENSG00000139269
5,ENSMUSG00000047496,ENSG00000176641
7,ENSMUSG00000047497,ENSG00000151388
3,ENSMUSG00000047501,ENSG00000189143
18,ENSMUSG00000047502,ENSG00000184313
17,ENSMUSG00000047507,ENSG00000007516
10,ENSMUSG00000047515,ENSG00000182993
4,ENSMUSG00000047518,ENSG00000171790
10,ENSMUSG00000047528,ENSG00000155749
1,ENSMUSG00000047531,ENSG00000198471
16,ENSMUSG00000047539,ENSG00000143756
23,ENSMUSG00000047547,ENSG00000175416
8,ENSMUSG00000047554,ENSG00000166471
3,ENSMUSG00000047557,ENSG00000079257
8,ENSMUSG00000047583,ENSG00000162623
46,ENSMUSG00000047586,ENSG00000188505
2,ENSMUSG00000047591,ENSG00000182759
2,ENSMUSG00000047604,ENSG00000181274
5,ENSMUSG00000047613,ENSG00000198912
21,ENSMUSG00000047617,ENSG00000148362
17,ENSMUSG00000047631,ENSG00000175336
4,ENSMUSG00000047632,ENSG00000174721
18,ENSMUSG00000047635,ENSG00000130921
16,ENSMUSG00000047638,ENSG00000012504
1,ENSMUSG00000047642,ENSG00000185306
3,ENSMUSG00000047648,ENSG00000118496
33,ENSMUSG00000047649,ENSG00000117877
28,ENSMUSG00000047654,ENSG00000178093
51,ENSMUSG00000047656,ENSG00000149743
3,ENSMUSG00000047658,ENSG00000175229
1,ENSMUSG00000047669,ENSG00000005302
1,ENSMUSG00000047671,ENSG00000188396
5,ENSMUSG00000047675,ENSG00000142937
2,ENSMUSG00000047694,ENSG00000181704
4,ENSMUSG00000047710,ENSG00000198824
4,ENSMUSG00000047712,ENSG00000111962
9,ENSMUSG00000047714,ENSG00000184203
9,ENSMUSG00000047719,ENSG00000120942
12,ENSMUSG00000047721,ENSG00000169627
33,ENSMUSG00000047731,ENSG00000166272
10,ENSMUSG00000047733,ENSG00000187066
4,ENSMUSG00000047735,ENSG00000177409
7,ENSMUSG00000047746,ENSG00000163833
1,ENSMUSG00000047747,ENSG00000170153
7,ENSMUSG00000047749,ENSG00000146858
2,ENSMUSG00000047757,ENSG00000181544
6,ENSMUSG00000047767,ENSG00000168010
23,ENSMUSG00000047777,ENSG00000116273
5,ENSMUSG00000047786,ENSG00000145721
39,ENSMUSG00000047787,ENSG00000126500
13,ENSMUSG00000047789,ENSG00000177058
4,ENSMUSG00000047793,ENSG00000162804
6,ENSMUSG00000047797,ENSG00000169562
12,ENSMUSG00000047798,ENSG00000186074
8,ENSMUSG00000047804,ENSG00000108599
36,ENSMUSG00000047810,ENSG00000168071
1,ENSMUSG00000047819,ENSG00000169989
5,ENSMUSG00000047821,ENSG00000221926
37,ENSMUSG00000047822,ENSG00000130173
24,ENSMUSG00000047824,ENSG00000163348
16,ENSMUSG00000047832,ENSG00000170779
8,ENSMUSG00000047841,ENSG00000125531
11,ENSMUSG00000047843,ENSG00000164713
2,ENSMUSG00000047844,ENSG00000102409
2,ENSMUSG00000047854,ENSG00000178750
1,ENSMUSG00000047861,ENSG00000168269
6,ENSMUSG00000047866,ENSG00000102910
12,ENSMUSG00000047867,ENSG00000133561
20,ENSMUSG00000047875,ENSG00000180758
10,ENSMUSG00000047878,ENSG00000128274
2,ENSMUSG00000047879,ENSG00000101557
3,ENSMUSG00000047880,ENSG00000160683
21,ENSMUSG00000047881,ENSG00000181826
11,ENSMUSG00000047904,ENSG00000180616
2,ENSMUSG00000047907,ENSG00000182463
6,ENSMUSG00000047909,ENSG00000134461
11,ENSMUSG00000047911,ENSG00000158806
6,ENSMUSG00000047921,ENSG00000167632
17,ENSMUSG00000047945,ENSG00000175130
15,ENSMUSG00000047963,ENSG00000118804
2,ENSMUSG00000047976,ENSG00000111262
1,ENSMUSG00000047977,ENSG00000244476
14,ENSMUSG00000047986,ENSG00000187867
11,ENSMUSG00000047989,ENSG00000153391
16,ENSMUSG00000048000,ENSG00000204120
4,ENSMUSG00000048001,ENSG00000197921
13,ENSMUSG00000048003,ENSG00000188782
2,ENSMUSG00000048007,ENSG00000126953
5,ENSMUSG00000048012,ENSG00000142528
2,ENSMUSG00000048022,ENSG00000234224
1,ENSMUSG00000048027,ENSG00000174136
5,ENSMUSG00000048038,ENSG00000260220
11,ENSMUSG00000048039,ENSG00000143319
1,ENSMUSG00000048047,ENSG00000177485
9,ENSMUSG00000048058,ENSG00000179241
1,ENSMUSG00000048065,ENSG00000166394
21,ENSMUSG00000048076,ENSG00000143761
3,ENSMUSG00000048078,ENSG00000149256
12,ENSMUSG00000048096,ENSG00000163431
8,ENSMUSG00000048100,ENSG00000197780
6,ENSMUSG00000048108,ENSG00000187783
10,ENSMUSG00000048109,ENSG00000162775
8,ENSMUSG00000048118,ENSG00000032219
5,ENSMUSG00000048120,ENSG00000138185
4,ENSMUSG00000048126,ENSG00000163359
2,ENSMUSG00000048138,ENSG00000173253
7,ENSMUSG00000048142,ENSG00000185818
4,ENSMUSG00000048148,ENSG00000188039
16,ENSMUSG00000048154,ENSG00000288710
27,ENSMUSG00000048163,ENSG00000110876
2,ENSMUSG00000048170,ENSG00000197771
16,ENSMUSG00000048174,ENSG00000174529
4,ENSMUSG00000048175,ENSG00000177981
14,ENSMUSG00000048186,ENSG00000165626
48,ENSMUSG00000048200,ENSG00000177685
1,ENSMUSG00000048206,ENSG00000179407
3,ENSMUSG00000048216,ENSG00000164604
2,ENSMUSG00000048217,ENSG00000161653
3,ENSMUSG00000048218,ENSG00000139211
16,ENSMUSG00000048222,ENSG00000140259
11,ENSMUSG00000048232,ENSG00000147912
3,ENSMUSG00000048234,ENSG00000163162
44,ENSMUSG00000048240,ENSG00000176533
13,ENSMUSG00000048249,ENSG00000164463
11,ENSMUSG00000048251,ENSG00000127152
1,ENSMUSG00000048264,ENSG00000151240
2,ENSMUSG00000048271,ENSG00000184863
28,ENSMUSG00000048277,ENSG00000108639
4,ENSMUSG00000048281,ENSG00000186047
2,ENSMUSG00000048285,ENSG00000139926
28,ENSMUSG00000048307,ENSG00000186106
20,ENSMUSG00000048310,ENSG00000159792
1,ENSMUSG00000048327,ENSG00000169607
1,ENSMUSG00000048329,ENSG00000185156
2,ENSMUSG00000048330,ENSG00000166405
2,ENSMUSG00000048332,ENSG00000183722
12,ENSMUSG00000048351,ENSG00000162377
10,ENSMUSG00000048368,ENSG00000127083
17,ENSMUSG00000048371,ENSG00000172840
5,ENSMUSG00000048373,ENSG00000137440
5,ENSMUSG00000048376,ENSG00000181104
6,ENSMUSG00000048379,ENSG00000180008
1,ENSMUSG00000048388,ENSG00000144369
1,ENSMUSG00000048399,ENSG00000188001
4,ENSMUSG00000048402,ENSG00000074047
22,ENSMUSG00000048410,ENSG00000215421
10,ENSMUSG00000048424,ENSG00000164188
20,ENSMUSG00000048429,ENSG00000142444
5,ENSMUSG00000048439,ENSG00000136243
47,ENSMUSG00000048442,ENSG00000204323
14,ENSMUSG00000048445,ENSG00000176155
4,ENSMUSG00000048450,ENSG00000163132
1,ENSMUSG00000048458,ENSG00000197852
11,ENSMUSG00000048481,ENSG00000176182
6,ENSMUSG00000048482,ENSG00000176697
14,ENSMUSG00000048485,ENSG00000273274
6,ENSMUSG00000048486,ENSG00000197296
6,ENSMUSG00000048489,ENSG00000165507
9,ENSMUSG00000048490,ENSG00000180530
3,ENSMUSG00000048495,ENSG00000162971
1,ENSMUSG00000048498,ENSG00000186407
5,ENSMUSG00000048503,ENSG00000181264
1,ENSMUSG00000048520,ENSG00000161040
5,ENSMUSG00000048521,ENSG00000172215
19,ENSMUSG00000048537,ENSG00000019144
20,ENSMUSG00000048546,ENSG00000183864
4,ENSMUSG00000048550,ENSG00000185875
1,ENSMUSG00000048562,ENSG00000164651
8,ENSMUSG00000048572,ENSG00000181778
33,ENSMUSG00000048578,ENSG00000110917
3,ENSMUSG00000048581,ENSG00000174928
2,ENSMUSG00000048582,ENSG00000121743
1,ENSMUSG00000048583,ENSG00000167244
6,ENSMUSG00000048612,ENSG00000138119
1,ENSMUSG00000048616,ENSG00000183691
15,ENSMUSG00000048617,ENSG00000132026
3,ENSMUSG00000048644,ENSG00000178531
9,ENSMUSG00000048647,ENSG00000178997
2,ENSMUSG00000048661,ENSG00000174106
15,ENSMUSG00000048668,ENSG00000171792
66,ENSMUSG00000048696,ENSG00000181588
23,ENSMUSG00000048701,ENSG00000108091
1,ENSMUSG00000048706,ENSG00000153714
56,ENSMUSG00000048707,ENSG00000176058
5,ENSMUSG00000048720,ENSG00000108239
7,ENSMUSG00000048721,ENSG00000285868
8,ENSMUSG00000048728,ENSG00000178187
35,ENSMUSG00000048732,ENSG00000178502
13,ENSMUSG00000048755,ENSG00000100294
16,ENSMUSG00000048756,ENSG00000118689
38,ENSMUSG00000048758,ENSG00000162244
41,ENSMUSG00000048763,ENSG00000120093
2,ENSMUSG00000048772,ENSG00000126106
11,ENSMUSG00000048779,ENSG00000171631
6,ENSMUSG00000048782,ENSG00000188487
13,ENSMUSG00000048787,ENSG00000188215
20,ENSMUSG00000048794,ENSG00000163885
23,ENSMUSG00000048796,ENSG00000174151
7,ENSMUSG00000048799,ENSG00000168944
27,ENSMUSG00000048807,ENSG00000100036
8,ENSMUSG00000048826,ENSG00000164488
8,ENSMUSG00000048832,ENSG00000167987
8,ENSMUSG00000048833,ENSG00000029364
2,ENSMUSG00000048834,ENSG00000170419
11,ENSMUSG00000048856,ENSG00000140107
21,ENSMUSG00000048865,ENSG00000186517
1,ENSMUSG00000048874,ENSG00000118482
35,ENSMUSG00000048878,ENSG00000186834
9,ENSMUSG00000048899,ENSG00000177181
3,ENSMUSG00000048905,ENSG00000189325
11,ENSMUSG00000048911,ENSG00000101236
1,ENSMUSG00000048915,ENSG00000184349
9,ENSMUSG00000048920,ENSG00000181027
12,ENSMUSG00000048921,ENSG00000156853
1,ENSMUSG00000048922,ENSG00000184661
11,ENSMUSG00000048924,ENSG00000183323
19,ENSMUSG00000048930,ENSG00000171148
2,ENSMUSG00000048965,ENSG00000184350
19,ENSMUSG00000048967,ENSG00000250067
4,ENSMUSG00000048970,ENSG00000171155
6,ENSMUSG00000048988,ENSG00000225968
18,ENSMUSG00000048997,ENSG00000162650
3,ENSMUSG00000049013,ENSG00000189099
2,ENSMUSG00000049036,ENSG00000184986
3,ENSMUSG00000049037,ENSG00000111729
2,ENSMUSG00000049038,ENSG00000120832
8,ENSMUSG00000049044,ENSG00000091428
1,ENSMUSG00000049047,ENSG00000102401
5,ENSMUSG00000049076,ENSG00000114331
2,ENSMUSG00000049090,ENSG00000180011
16,ENSMUSG00000049091,ENSG00000179918
2,ENSMUSG00000049097,ENSG00000272031
1,ENSMUSG00000049103,ENSG00000121807
5,ENSMUSG00000049106,ENSG00000139990
3,ENSMUSG00000049107,ENSG00000185652
1,ENSMUSG00000049109,ENSG00000172673
1,ENSMUSG00000049112,ENSG00000180914
8,ENSMUSG00000049115,ENSG00000144891
1,ENSMUSG00000049119,ENSG00000169122
1,ENSMUSG00000049123,ENSG00000099338
14,ENSMUSG00000049130,ENSG00000197405
4,ENSMUSG00000049134,ENSG00000197893
1,ENSMUSG00000049164,ENSG00000177853
1,ENSMUSG00000049184,ENSG00000172733
1,ENSMUSG00000049191,ENSG00000242732
2,ENSMUSG00000049225,ENSG00000164951
20,ENSMUSG00000049241,ENSG00000196917
8,ENSMUSG00000049265,ENSG00000171303
10,ENSMUSG00000049281,ENSG00000166257
7,ENSMUSG00000049285,ENSG00000214309
19,ENSMUSG00000049287,ENSG00000181873
24,ENSMUSG00000049288,ENSG00000271601
4,ENSMUSG00000049295,ENSG00000165804
27,ENSMUSG00000049299,ENSG00000170043
21,ENSMUSG00000049303,ENSG00000173227
29,ENSMUSG00000049305,ENSG00000177352
2,ENSMUSG00000049307,ENSG00000196371
5,ENSMUSG00000049313,ENSG00000137642
11,ENSMUSG00000049321,ENSG00000198939
9,ENSMUSG00000049323,ENSG00000176994
12,ENSMUSG00000049327,ENSG00000183955
32,ENSMUSG00000049339,ENSG00000144567
13,ENSMUSG00000049353,ENSG00000198570
22,ENSMUSG00000049354,ENSG00000136485
36,ENSMUSG00000049382,ENSG00000170421
19,ENSMUSG00000049396,ENSG00000179409
4,ENSMUSG00000049401,ENSG00000060491
2,ENSMUSG00000049404,ENSG00000118849
15,ENSMUSG00000049411,ENSG00000134490
15,ENSMUSG00000049421,ENSG00000254004
24,ENSMUSG00000049422,ENSG00000250479
4,ENSMUSG00000049436,ENSG00000114638
4,ENSMUSG00000049470,ENSG00000072364
24,ENSMUSG00000049482,ENSG00000174177
1,ENSMUSG00000049488,ENSG00000164953
6,ENSMUSG00000049489,ENSG00000262919
7,ENSMUSG00000049493,ENSG00000120756
4,ENSMUSG00000049502,ENSG00000163840
8,ENSMUSG00000049504,ENSG00000120685
7,ENSMUSG00000049515,ENSG00000144488
9,ENSMUSG00000049516,ENSG00000179119
1,ENSMUSG00000049517,ENSG00000186468
31,ENSMUSG00000049521,ENSG00000128283
1,ENSMUSG00000049530,ENSG00000249581
6,ENSMUSG00000049532,ENSG00000165821
1,ENSMUSG00000049536,ENSG00000172465
2,ENSMUSG00000049538,ENSG00000145536
1,ENSMUSG00000049539,ENSG00000124610
10,ENSMUSG00000049550,ENSG00000130779
5,ENSMUSG00000049553,ENSG00000068654
29,ENSMUSG00000049555,ENSG00000181585
38,ENSMUSG00000049562,ENSG00000254470
1,ENSMUSG00000049565,ENSG00000162641
12,ENSMUSG00000049577,ENSG00000179588
10,ENSMUSG00000049580,ENSG00000182704
8,ENSMUSG00000049588,ENSG00000198624
1,ENSMUSG00000049598,ENSG00000243284
8,ENSMUSG00000049600,ENSG00000119574
2,ENSMUSG00000049606,ENSG00000122482
1,ENSMUSG00000049612,ENSG00000126861
4,ENSMUSG00000049624,ENSG00000119899
3,ENSMUSG00000049625,ENSG00000255833
4,ENSMUSG00000049630,ENSG00000165985
1,ENSMUSG00000049643,ENSG00000160392
10,ENSMUSG00000049649,ENSG00000181773
47,ENSMUSG00000049653,ENSG00000186583
12,ENSMUSG00000049657,ENSG00000168795
2,ENSMUSG00000049658,ENSG00000145734
12,ENSMUSG00000049659,ENSG00000119844
5,ENSMUSG00000049670,ENSG00000171160
2,ENSMUSG00000049672,ENSG00000198081
9,ENSMUSG00000049680,ENSG00000106608
19,ENSMUSG00000049686,ENSG00000276045
4,ENSMUSG00000049687,ENSG00000177096
2,ENSMUSG00000049690,ENSG00000176771
1,ENSMUSG00000049692,ENSG00000198326
1,ENSMUSG00000049694,ENSG00000180697
5,ENSMUSG00000049699,ENSG00000145040
1,ENSMUSG00000049709,ENSG00000182261
2,ENSMUSG00000049717,ENSG00000174405
40,ENSMUSG00000049721,ENSG00000128242
3,ENSMUSG00000049723,ENSG00000262406
1,ENSMUSG00000049728,ENSG00000167394
15,ENSMUSG00000049734,ENSG00000213689
4,ENSMUSG00000049739,ENSG00000167395
9,ENSMUSG00000049755,ENSG00000171161
18,ENSMUSG00000049760,ENSG00000174917
8,ENSMUSG00000049764,ENSG00000275004
3,ENSMUSG00000049775,ENSG00000154620
8,ENSMUSG00000049791,ENSG00000174804
38,ENSMUSG00000049792,ENSG00000166170
5,ENSMUSG00000049799,ENSG00000184434
6,ENSMUSG00000049800,ENSG00000179833
2,ENSMUSG00000049804,ENSG00000196440
31,ENSMUSG00000049807,ENSG00000275832
14,ENSMUSG00000049811,ENSG00000170264
62,ENSMUSG00000049823,ENSG00000204366
36,ENSMUSG00000049858,ENSG00000139531
2,ENSMUSG00000049866,ENSG00000188042
19,ENSMUSG00000049871,ENSG00000167984
4,ENSMUSG00000049872,ENSG00000178033
4,ENSMUSG00000049878,ENSG00000117000
21,ENSMUSG00000049882,ENSG00000100483
14,ENSMUSG00000049892,ENSG00000108551
19,ENSMUSG00000049897,ENSG00000198870
14,ENSMUSG00000049904,ENSG00000186889
7,ENSMUSG00000049907,ENSG00000128045
9,ENSMUSG00000049908,ENSG00000121634
20,ENSMUSG00000049922,ENSG00000181830
24,ENSMUSG00000049932,ENSG00000188486
3,ENSMUSG00000049940,ENSG00000164040
4,ENSMUSG00000049950,ENSG00000152464
51,ENSMUSG00000049957,ENSG00000185298
16,ENSMUSG00000049960,ENSG00000182180
7,ENSMUSG00000049969,ENSG00000175895
3,ENSMUSG00000049971,ENSG00000151948
44,ENSMUSG00000049988,ENSG00000175489
5,ENSMUSG00000049999,ENSG00000132825
12,ENSMUSG00000050002,ENSG00000148057
2,ENSMUSG00000050010,ENSG00000178343
9,ENSMUSG00000050017,ENSG00000180957
9,ENSMUSG00000050022,ENSG00000174945
14,ENSMUSG00000050043,ENSG00000288534
8,ENSMUSG00000050050,ENSG00000163749
5,ENSMUSG00000050052,ENSG00000180190
5,ENSMUSG00000050064,ENSG00000143067
1,ENSMUSG00000050071,ENSG00000133169
3,ENSMUSG00000050074,ENSG00000229453
21,ENSMUSG00000050079,ENSG00000159579
8,ENSMUSG00000050087,ENSG00000204659
7,ENSMUSG00000050088,ENSG00000185127
4,ENSMUSG00000050100,ENSG00000188816
26,ENSMUSG00000050105,ENSG00000197245
19,ENSMUSG00000050106,ENSG00000167895
5,ENSMUSG00000050107,ENSG00000177602
2,ENSMUSG00000050108,ENSG00000184459
5,ENSMUSG00000050114,ENSG00000117592
1,ENSMUSG00000050132,ENSG00000004139
24,ENSMUSG00000050144,ENSG00000160785
2,ENSMUSG00000050147,ENSG00000127533
10,ENSMUSG00000050157,ENSG00000169314
9,ENSMUSG00000050164,ENSG00000128285
2,ENSMUSG00000050174,ENSG00000170917
15,ENSMUSG00000050188,ENSG00000181817
6,ENSMUSG00000050192,ENSG00000163577
15,ENSMUSG00000050199,ENSG00000205213
17,ENSMUSG00000050212,ENSG00000142694
6,ENSMUSG00000050213,ENSG00000163877
5,ENSMUSG00000050222,ENSG00000172458
13,ENSMUSG00000050229,ENSG00000143315
1,ENSMUSG00000050232,ENSG00000186810
2,ENSMUSG00000050234,ENSG00000187513
12,ENSMUSG00000050240,ENSG00000169635
3,ENSMUSG00000050241,ENSG00000255819
13,ENSMUSG00000050244,ENSG00000119285
4,ENSMUSG00000050248,ENSG00000173040
2,ENSMUSG00000050270,ENSG00000187824
4,ENSMUSG00000050271,ENSG00000275342
4,ENSMUSG00000050276,ENSG00000182170
19,ENSMUSG00000050288,ENSG00000180340
2,ENSMUSG00000050295,ENSG00000054598
15,ENSMUSG00000050310,ENSG00000164327
1,ENSMUSG00000050312,ENSG00000178694
2,ENSMUSG00000050315,ENSG00000172403
9,ENSMUSG00000050323,ENSG00000156170
8,ENSMUSG00000050335,ENSG00000131981
7,ENSMUSG00000050350,ENSG00000125245
14,ENSMUSG00000050357,ENSG00000159753
10,ENSMUSG00000050368,ENSG00000128710
26,ENSMUSG00000050370,ENSG00000138135
26,ENSMUSG00000050373,ENSG00000124104
1,ENSMUSG00000050377,ENSG00000164509
1,ENSMUSG00000050379,ENSG00000125354
3,ENSMUSG00000050382,ENSG00000166813
19,ENSMUSG00000050390,ENSG00000162522
4,ENSMUSG00000050394,ENSG00000198960
6,ENSMUSG00000050395,ENSG00000181634
6,ENSMUSG00000050410,ENSG00000137310
3,ENSMUSG00000050423,ENSG00000219607
14,ENSMUSG00000050428,ENSG00000177051
4,ENSMUSG00000050445,ENSG00000180432
2,ENSMUSG00000050447,ENSG00000187123
2,ENSMUSG00000050463,ENSG00000170423
17,ENSMUSG00000050471,ENSG00000197798
14,ENSMUSG00000050493,ENSG00000183615
13,ENSMUSG00000050503,ENSG00000197361
5,ENSMUSG00000050530,ENSG00000148468
6,ENSMUSG00000050541,ENSG00000170214
5,ENSMUSG00000050545,ENSG00000276087
1,ENSMUSG00000050549,ENSG00000174749
14,ENSMUSG00000050552,ENSG00000188186
1,ENSMUSG00000050553,ENSG00000196475
3,ENSMUSG00000050555,ENSG00000198331
21,ENSMUSG00000050556,ENSG00000158445
2,ENSMUSG00000050565,ENSG00000169905
14,ENSMUSG00000050567,ENSG00000161021
3,ENSMUSG00000050578,ENSG00000137745
1,ENSMUSG00000050587,ENSG00000148948
1,ENSMUSG00000050592,ENSG00000126882
9,ENSMUSG00000050605,ENSG00000167380
24,ENSMUSG00000050608,ENSG00000270136
1,ENSMUSG00000050612,ENSG00000168454
3,ENSMUSG00000050619,ENSG00000140265
30,ENSMUSG00000050623,ENSG00000219435
14,ENSMUSG00000050627,ENSG00000152642
26,ENSMUSG00000050628,ENSG00000185262
6,ENSMUSG00000050640,ENSG00000249242
14,ENSMUSG00000050645,ENSG00000180483
2,ENSMUSG00000050666,ENSG00000165633
2,ENSMUSG00000050668,ENSG00000152133
1,ENSMUSG00000050671,ENSG00000100593
20,ENSMUSG00000050675,ENSG00000185245
2,ENSMUSG00000050697,ENSG00000132356
3,ENSMUSG00000050700,ENSG00000183798
39,ENSMUSG00000050705,ENSG00000204564
1,ENSMUSG00000050711,ENSG00000171951
3,ENSMUSG00000050714,ENSG00000171448
9,ENSMUSG00000050721,ENSG00000241839
3,ENSMUSG00000050730,ENSG00000165895
36,ENSMUSG00000050732,ENSG00000118640
15,ENSMUSG00000050737,ENSG00000148344
4,ENSMUSG00000050747,ENSG00000204610
3,ENSMUSG00000050751,ENSG00000177614
1,ENSMUSG00000050762,ENSG00000172382
14,ENSMUSG00000050777,ENSG00000171227
4,ENSMUSG00000050786,ENSG00000169193
11,ENSMUSG00000050796,ENSG00000176022
2,ENSMUSG00000050812,ENSG00000136813
13,ENSMUSG00000050821,ENSG00000175182
4,ENSMUSG00000050822,ENSG00000164638
24,ENSMUSG00000050846,ENSG00000183309
20,ENSMUSG00000050854,ENSG00000179178
18,ENSMUSG00000050856,ENSG00000169020
39,ENSMUSG00000050860,ENSG00000173868
3,ENSMUSG00000050866,ENSG00000180745
27,ENSMUSG00000050890,ENSG00000175087
20,ENSMUSG00000050891,ENSG00000147687
22,ENSMUSG00000050896,ENSG00000186907
4,ENSMUSG00000050908,ENSG00000166676
27,ENSMUSG00000050910,ENSG00000109089
6,ENSMUSG00000050912,ENSG00000152558
1,ENSMUSG00000050914,ENSG00000186352
4,ENSMUSG00000050919,ENSG00000178175
6,ENSMUSG00000050930,ENSG00000212916
14,ENSMUSG00000050931,ENSG00000164023
4,ENSMUSG00000050944,ENSG00000176927
5,ENSMUSG00000050945,ENSG00000183621
24,ENSMUSG00000050947,ENSG00000181754
2,ENSMUSG00000050953,ENSG00000152661
8,ENSMUSG00000050954,ENSG00000175787
22,ENSMUSG00000050957,ENSG00000120210
1,ENSMUSG00000050965,ENSG00000154229
34,ENSMUSG00000050973,ENSG00000284626
18,ENSMUSG00000050989,ENSG00000255054
6,ENSMUSG00000051000,ENSG00000164142
73,ENSMUSG00000051007,ENSG00000177225
13,ENSMUSG00000051034,ENSG00000251247
3,ENSMUSG00000051036,ENSG00000187862
3,ENSMUSG00000051041,ENSG00000183801
19,ENSMUSG00000051043,ENSG00000170412
3,ENSMUSG00000051062,ENSG00000188573
5,ENSMUSG00000051065,ENSG00000180611
3,ENSMUSG00000051067,ENSG00000220008
6,ENSMUSG00000051076,ENSG00000134258
2,ENSMUSG00000051098,ENSG00000176055
24,ENSMUSG00000051113,ENSG00000142530
22,ENSMUSG00000051146,ENSG00000163888
7,ENSMUSG00000051149,ENSG00000101126
3,ENSMUSG00000051154,ENSG00000148444
1,ENSMUSG00000051159,ENSG00000125931
6,ENSMUSG00000051166,ENSG00000165521
19,ENSMUSG00000051169,ENSG00000156990
8,ENSMUSG00000051177,ENSG00000182621
13,ENSMUSG00000051184,ENSG00000171443
1,ENSMUSG00000051212,ENSG00000169508
5,ENSMUSG00000051223,ENSG00000082153
2,ENSMUSG00000051224,ENSG00000176896
15,ENSMUSG00000051225,ENSG00000147689
31,ENSMUSG00000051232,ENSG00000244045
5,ENSMUSG00000051234,ENSG00000114125
4,ENSMUSG00000051236,ENSG00000174099
36,ENSMUSG00000051238,ENSG00000173928
4,ENSMUSG00000051243,ENSG00000167178
1,ENSMUSG00000051246,ENSG00000188981
22,ENSMUSG00000051256,ENSG00000171135
1,ENSMUSG00000051285,ENSG00000168300
10,ENSMUSG00000051306,ENSG00000106346
7,ENSMUSG00000051314,ENSG00000126262
2,ENSMUSG00000051316,ENSG00000178913
8,ENSMUSG00000051319,ENSG00000175701
20,ENSMUSG00000051329,ENSG00000030066
2,ENSMUSG00000051331,ENSG00000151067
7,ENSMUSG00000051335,ENSG00000145990
7,ENSMUSG00000051339,ENSG00000197077
15,ENSMUSG00000051343,ENSG00000135631
7,ENSMUSG00000051344,ENSG00000178385
21,ENSMUSG00000051346,ENSG00000176422
24,ENSMUSG00000051351,ENSG00000125945
17,ENSMUSG00000051355,ENSG00000173163
1,ENSMUSG00000051359,ENSG00000104490
15,ENSMUSG00000051373,ENSG00000160539
5,ENSMUSG00000051375,ENSG00000156453
1,ENSMUSG00000051379,ENSG00000125848
22,ENSMUSG00000051390,ENSG00000236104
28,ENSMUSG00000051391,ENSG00000170027
7,ENSMUSG00000051396,ENSG00000284024
2,ENSMUSG00000051397,ENSG00000184292
37,ENSMUSG00000051403,ENSG00000104866
11,ENSMUSG00000051413,ENSG00000126003
29,ENSMUSG00000051427,ENSG00000187860
31,ENSMUSG00000051439,ENSG00000170458
2,ENSMUSG00000051444,ENSG00000181004
2,ENSMUSG00000051451,ENSG00000137504
2,ENSMUSG00000051452,ENSG00000278505
2,ENSMUSG00000051457,ENSG00000197471
11,ENSMUSG00000051469,ENSG00000172466
7,ENSMUSG00000051483,ENSG00000159228
27,ENSMUSG00000051495,ENSG00000168264
10,ENSMUSG00000051497,ENSG00000153822
1,ENSMUSG00000051498,ENSG00000174130
2,ENSMUSG00000051499,ENSG00000197362
4,ENSMUSG00000051502,ENSG00000176125
4,ENSMUSG00000051506,ENSG00000128815
43,ENSMUSG00000051510,ENSG00000197063
25,ENSMUSG00000051517,ENSG00000137135
16,ENSMUSG00000051518,ENSG00000187051
21,ENSMUSG00000051550,ENSG00000218891
24,ENSMUSG00000051557,ENSG00000169972
1,ENSMUSG00000051579,ENSG00000180964
18,ENSMUSG00000051586,ENSG00000243156
1,ENSMUSG00000051596,ENSG00000163982
7,ENSMUSG00000051615,ENSG00000125249
9,ENSMUSG00000051627,ENSG00000168298
5,ENSMUSG00000051648,ENSG00000168676
16,ENSMUSG00000051650,ENSG00000170340
6,ENSMUSG00000051652,ENSG00000160233
12,ENSMUSG00000051669,ENSG00000153446
20,ENSMUSG00000051671,ENSG00000168275
5,ENSMUSG00000051674,ENSG00000109184
3,ENSMUSG00000051675,ENSG00000119401
5,ENSMUSG00000051682,ENSG00000188056
21,ENSMUSG00000051695,ENSG00000169564
7,ENSMUSG00000051703,ENSG00000188760
13,ENSMUSG00000051705,ENSG00000166192
3,ENSMUSG00000051721,ENSG00000163026
7,ENSMUSG00000051727,ENSG00000151364
17,ENSMUSG00000051728,ENSG00000222018
1,ENSMUSG00000051730,ENSG00000138382
